,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max,0_percentage,nan_percentage,auc,ks,psi
feature389,23077.0,0.014422030912466932,0.01684029321850437,0.0,0.0,0.0,0.005078104,0.010115494000000001,0.018393259,0.04298147900000001,0.07511467732000021,0.372677996,0.12846998063266624,0.00680008607703895,0.5274514928137872,0.07856834279728431,0.004451216595748064
feature390,23077.0,0.02154472009294972,0.06025546927506435,0.0,0.0,0.0,0.0,0.002007161,0.016812709,0.10001050760000005,0.3054800048800007,1.0,0.4108887454271573,0.00680008607703895,0.48638885960892775,0.007907701309442294,0.002855565477216558
feature391,23077.0,0.0053364419005069675,0.012573123562128431,0.0,0.0,0.0,0.0,0.002191589,0.0062634959999999995,0.019962493,0.047675958480000044,0.372677996,0.3983214977404777,0.00680008607703895,0.5090496197943946,0.04271628955593798,0.003435697448124768
feature392,23077.0,1.2367271975989063,2.2456983126831473,0.0,0.0,0.0,0.0,0.438427565,1.581432755,4.983957611200001,10.54104971640001,40.4270479,0.39883795997417687,0.00680008607703895,0.5097551242511081,0.041807087595388204,0.0027588243749577554
feature393,23077.0,0.012042565115222888,0.01695994279980084,0.0,0.0,0.0,0.004050848,0.008185104,0.014705038,0.03549301740000001,0.07453559900000001,0.372677996,0.1345384118786314,0.00680008607703895,0.47832956395553644,0.025153046205235174,0.005260810006066865
feature394,23077.0,69.13054421354705,126.41460561685373,0.0,0.0,0.0,0.0,9.0,98.33333333,279.0,565.4300000000012,3090.0,0.4842263826124381,0.00680008607703895,0.5149728224310839,0.04594779598354182,0.004392691796773038
feature395,23077.0,0.011322551436841891,0.03043321894865044,0.0,0.0,0.0,0.0,0.000279404,0.009078326,0.05575679560000003,0.15065037256000036,0.5,0.4842263826124381,0.00680008607703895,0.5084932610879875,0.04368241904303127,0.005718011761793553
feature396,23077.0,0.009284384412098655,0.015284544345879567,0.0,0.0,0.0,0.0012345680000000001,0.005524861999999999,0.012048193,0.030674847000000005,0.06190686104000034,0.7777777779999999,0.23029911771035078,0.00680008607703895,0.5005794064354138,0.030069658392968934,0.005922209452554821
feature397,23077.0,0.007650968744897443,0.025287367482595812,0.0,0.0,0.0,0.0,0.0,0.00506356,0.03559886080000004,0.11206750368000025,0.471404521,0.6096836668818593,0.00680008607703895,0.4820259481746507,0.0,0.0051490953956431955
feature398,23077.0,0.0043292633927719875,0.007057277633978102,0.0,0.0,0.0,0.0,0.002245048,0.006087991,0.0160437208,0.030576396360000178,0.17236029100000003,0.4163115988809985,0.00680008607703895,0.5032297314247774,0.03271932799667354,0.04296631622400847
feature399,23077.0,0.0051579675949646785,0.009275413040112377,0.0,0.0,0.0,0.0,0.002715505,0.007196966,0.018633900000000002,0.037267800000000004,0.372677996,0.4323219281256725,0.00680008607703895,0.5029195064436244,0.028378799803165877,0.05517827319812008
feature400,23077.0,0.4107477484982909,0.2953078366111707,0.0,0.0,0.0,0.166666667,0.36842105299999994,0.625,1.0,1.0,1.0,0.10746718312890037,0.00680008607703895,0.5299653337396724,0.057497202322468355,0.23108530815467793
feature401,23077.0,768.5762014126619,2235.6186340775366,0.0,0.0,0.0,43.0,250.0,799.0,3087.600000000002,7417.44000000001,231478.0,0.14594361953948784,0.00680008607703895,0.5367103080694906,0.0806479543137939,0.26473841367726575
feature402,23077.0,2.3431508451305567,5.008234713553206,0.0,0.0,0.0,0.471404521,1.105541597,2.339278141,8.14213821280001,23.381583250800077,119.984374,0.14542715730578867,0.00680008607703895,0.5357525074418132,0.07830140057735835,0.39922761519357425
feature403,23077.0,0.01659224759123796,0.024710379933622014,0.0,0.0,0.0,0.003583442,0.00931695,0.020457341,0.055666426200000015,0.10934141272000092,0.381881308,0.1453410802668388,0.00680008607703895,0.5018149085309185,0.06270653523271374,0.40276117312332854
feature404,23077.0,25.699398186822524,42.564728737022314,0.0,0.0,0.0,6.087327456000001,14.45649204,29.58503267,87.38989138800001,188.7797673040008,1006.9759460000001,0.14594361953948784,0.00680008607703895,0.5391155916430319,0.07161792326853933,0.1008507552437065
feature405,23077.0,0.6607475112249414,0.9497352693318618,0.0,0.0,0.0,0.23475433899999998,0.477915983,0.812587397,1.8913431372,3.929456612680012,43.97291286,0.14594361953948784,0.00680008607703895,0.513931733209247,0.06251583621111356,0.13353620097622176
feature406,23077.0,0.4165591168934025,0.590758888392562,0.0,0.0,0.0,0.11316151099999999,0.260325281,0.507457991,1.3447366136000003,2.7089504654000023,15.76272881,0.14594361953948784,0.00680008607703895,0.5201722426332376,0.06234689235235935,0.11251400770211972
feature407,23077.0,0.016648332037223157,0.030428143813206666,0.0,0.0,0.0,0.001752012,0.006821035,0.018442016000000002,0.06481013820000008,0.14750311256000115,0.453670476,0.14594361953948784,0.00680008607703895,0.49500881038582367,0.0599804585842687,0.204746328776751
feature408,23077.0,0.03123615599978337,0.03656519662546599,0.0,0.0,0.0,0.008490566,0.018518519,0.038461537999999997,0.11005811940000002,0.1750618556800004,0.305555556,0.06666666666666667,0.00680008607703895,0.5147606322214169,0.039528602941698576,0.7452050589393115
feature409,23077.0,0.018910765902803568,0.019008215155023968,0.0,0.0,0.0,0.007233204,0.013696129,0.024589623999999997,0.05342629460000001,0.08874562316000004,0.372677996,0.06666666666666667,0.00680008607703895,0.4862543052921118,0.031514419667832416,0.42467771171889696
feature410,23077.0,652.8169172769424,2851.557260682294,0.0,0.0,0.0,0.0,131.0,624.0,2795.2000000000007,7053.200000000008,355960.0,0.3040671400903809,0.00680008607703895,0.538342455027345,0.0830260939979599,0.1696902980312937
feature411,23077.0,0.01891286343385199,0.03886520605776478,0.0,0.0,0.0,0.0,0.005714286,0.019788918,0.08609905240000001,0.1732352519600002,1.0,0.303378523778782,0.00680008607703895,0.5290270217327706,0.07751255291101378,0.37930453100875117
feature412,23077.0,21.25346545498292,39.75938144515899,0.0,0.0,0.0,0.0,10.355822300000002,25.25917508,78.468287856,169.30371191200055,1006.9759460000001,0.3040671400903809,0.00680008607703895,0.5421250224606127,0.08122389266676244,0.06919269431078842
feature413,23077.0,0.33272803527403877,0.5609796833538849,0.0,0.0,0.0,0.0,0.18322243800000002,0.416957085,1.1876258870000007,2.4832129375600163,15.81669951,0.3040671400903809,0.00680008607703895,0.5328085241643423,0.07614141329184021,0.07805481132028866
feature414,23077.0,0.283857085813884,1.3144860005687995,0.0,0.0,0.0,0.0,0.0,0.0,1.213351648,4.2019550952000575,72.25821753,0.7477512373574349,0.00680008607703895,0.470104009704077,0.00037105751391465676,0.0028515903848798088
feature415,23077.0,0.023331638724010995,0.08775696987790249,0.0,0.0,0.0,0.0,0.0,0.0,0.12244898,0.5,1.0,0.7477512373574349,0.00680008607703895,0.4718546176197886,0.00019332056423607786,0.002246774058933036
feature416,23077.0,0.028186927061662904,0.07656784683478403,0.0,0.0,0.0,0.0,0.0,0.0,0.186338998,0.37267799600000007,0.5,0.7477512373574349,0.00680008607703895,0.47238030063632486,0.0006472297485376256,0.0023598204390450806
feature417,23077.0,1.9874300136004337,4.279338527078012,0.0,0.0,0.0,0.471404521,0.942809042,1.892969449,6.501281419800005,20.426743356400074,100.79916779999999,0.10918872390789756,0.00680008607703895,0.53524444701744,0.07846233416694748,0.4943384092989671
feature418,23077.0,0.020642268028729774,0.022470717550434012,0.0,0.0,0.0,0.007379762,0.014703015,0.027184164,0.059664738400000035,0.09810374232000033,0.469896421,0.10819883795997418,0.00680008607703895,0.5113612014238618,0.05249003768285487,0.579800894430466
feature419,23077.0,11.925770247432508,10.663488875220121,0.0,4.0,5.0,6.0,9.0,14.0,27.0,47.0,367.0,0.0008607703894986013,0.00680008607703895,0.5437220243625054,0.0681364054171994,0.016752091372248697
feature420,23077.0,643.2974823417255,720.7010192345062,0.0,4.0,30.0,173.0,411.0,859.0,2023.2000000000007,3382.720000000005,9346.0,0.003486120077469335,0.00680008607703895,0.5698443222392927,0.10610586408138878,0.0027265227643311525
feature421,23077.0,52739.672184426054,63109.300267732826,0.0,204.79999999999995,2171.2,13051.0,32076.0,68950.0,172444.4000000001,310694.68000000005,982314.0,0.003529158596944265,0.00680008607703895,0.563741480213998,0.09588536139694726,0.00367396042712678
feature422,23077.0,39.32547793026366,47.182414793675726,0.0,0.763762616,3.399346342,12.08879187,25.00444405,48.70546399,122.54015110000003,226.842603632001,995.6540006000001,0.003486120077469335,0.00680008607703895,0.5509978428709241,0.07719472727673238,0.0029063569668710777
feature423,23077.0,3787.2837071488293,4467.948335416505,0.0,47.78198028399999,280.65549616000004,1126.669342,2435.6161039999997,4735.933021,11949.793490000004,21141.782768400033,102976.8317,0.003529158596944265,0.00680008607703895,0.546978453650307,0.07609402526766595,0.001239381887487084
feature424,23077.0,36.539543576031896,55.605777469602856,0.0,2.59134008868,5.121488620599999,12.20128009,22.75936686,41.17214855,110.49048002000002,239.79260841600103,2699.3513390000003,0.003529158596944265,0.00680008607703895,0.460234775527681,0.0036244829507793286,0.0065584198771677475
feature425,23077.0,0.9782451475043574,0.14438787686891205,0.0,0.44714186104,0.7859920154000001,0.955009271,0.994605702,1.017843412,1.1136474238,1.3340150362000027,4.255511612,0.003529158596944265,0.00680008607703895,0.5041020224291177,0.02643483491290377,0.002412735368763278
feature426,23077.0,825.4345885513715,781.3215869233238,0.0,12.0,83.0,302.0,595.0,1095.0,2330.0,3767.2400000000016,10226.0,0.004734237142242307,0.00680008607703895,0.559394525600001,0.10632636494531444,0.002884620603486395
feature427,23077.0,46.6705737277263,50.53105333808673,0.0,1.7950549359999999,6.668749675,17.28599305,31.03761159,56.69337606,141.3658087600001,253.0498868440007,753.0814475999999,0.004734237142242307,0.00680008607703895,0.523661670625378,0.0517793811666557,0.0034196495926434485
feature428,23077.0,0.8878168251151322,0.11594000267558167,0.0,0.44565044608,0.6941695928,0.857142857,0.919977299,0.9574934270000001,0.9868995629999999,1.0,1.0,0.004734237142242307,0.00680008607703895,0.46962643381542407,0.0029190877250089287,0.12908995900481923
feature429,23077.0,0.11291145456645207,0.13460607403877914,0.0,0.00328554264,0.0104638296,0.024431177999999998,0.044874649,0.122736934,0.3673026884,0.45873145544,0.5,0.007531740908112761,0.00680008607703895,0.46902251413584944,0.007340301175197572,0.06385233790862599
feature430,23077.0,3549.329104563699,3757.074349340072,0.0,82.2163723468,422.984426,1277.7742039999998,2414.456973,4483.867179999999,10455.474334000002,18237.19836520002,73349.04047,0.004777275661717237,0.00680008607703895,0.5436531087399501,0.07048419710432408,0.003230929302082028
feature431,23077.0,23.957445965700312,30.33221193347818,0.0,2.24640761132,4.226674930800001,9.039790544,16.35902339,28.47017645,65.579427058,134.3692611560004,881.1090983999999,0.004777275661717237,0.00680008607703895,0.4748645854895066,0.0027104930338875954,0.012366264779123831
feature432,23077.0,0.13570171659964597,0.16021461409153873,0.0,0.00196992928,0.0088277584,0.026717991,0.05760825,0.210842588,0.40203456800000004,0.5003433440400002,7.494602195,0.007574779427587691,0.00680008607703895,0.4806756079475706,0.01046150255536682,0.049484110340798984
feature433,23077.0,0.8819524045422695,0.1317209931049123,0.0,0.32146115464,0.644378177,0.8495031479999999,0.920285727,0.96256081,0.991775316,1.0,1.0,0.004777275661717237,0.00680008607703895,0.4768019601128647,0.007230287410278202,0.0373344407392515
feature434,23077.0,0.7638288403403682,0.22549427892499668,0.0,0.0,0.333333333,0.653846154,0.828571429,0.931254996,1.0,1.0,1.0,0.025866150204432968,0.00680008607703895,0.4821883290742368,0.010044313173124264,0.0041096279430225206
feature435,23077.0,2409.238419205269,6536.183014904628,0.0,0.0,0.0,82.0,490.0,2119.0,10571.0,27919.24,233450.0,0.12636109317839467,0.00680008607703895,0.49799923501929466,0.02082824726754251,0.0028733212113315866
feature436,23077.0,0.03945349369294097,0.05705853823238665,0.0,0.0,0.0,0.00660066,0.020408163,0.04950495,0.14285714300000002,0.2695417960000003,1.0,0.1259737465031203,0.00680008607703895,0.4466497049217096,0.01757098054250994,0.007593538691512176
feature437,23077.0,0.032784417522945024,0.04560531569593713,0.0,0.0,0.0,0.00762073,0.018867173,0.04022921,0.1099004824,0.23021717228000046,0.471404521,0.1259737465031203,0.00680008607703895,0.44241891741576334,0.017788677812227927,0.009135086484105112
feature438,23077.0,0.04436923577783035,0.0751490246773988,0.0,0.0,0.0,0.00342868,0.01648714,0.052283425,0.1850029448000001,0.3614763278800027,1.0,0.12636109317839467,0.00680008607703895,0.4626920621327451,0.01835598692068685,0.007833790850978645
feature439,23077.0,0.03178442843055826,0.04418087456964002,0.0,0.0,0.0,0.00631484,0.017207792,0.039285714,0.11296791600000003,0.20756635776000013,1.0,0.09149989240370131,0.00680008607703895,0.46206937293610406,0.016949365450143472,0.011110957483007229
feature440,23077.0,0.023627615549334686,0.03068067914330551,0.0,0.0,0.0,0.006772938,0.014931739,0.029415935,0.0745053994,0.13762476340000118,0.471404521,0.09149989240370131,0.00680008607703895,0.4470027029196885,0.01602951347263548,0.010057568129948798
feature441,23077.0,0.9211425444582495,0.3351152320181494,0.0,0.0,0.0,0.9360902259999999,1.026041667,1.076456538,1.2057455612,1.3731243351200013,5.19047619,0.09149989240370131,0.00680008607703895,0.5119045343402969,0.027941530132539028,0.08520275756738585
feature442,23077.0,0.3411283839099092,0.209647266472191,0.0,0.0,0.0,0.116969671,0.40126030700000004,0.5,0.5797230905999999,0.7046525430799999,2.214883148,0.0916290079621261,0.00680008607703895,0.5114941172765304,0.022629811418238166,0.03453639952705212
feature443,23077.0,0.03970576073705428,0.06239068381426372,0.0,0.0,0.0,0.004484563,0.017030756,0.047684029,0.15640214300000002,0.30577385136000057,1.0,0.09184420055950075,0.00680008607703895,0.46479746125441906,0.015312703613305056,0.009301469203743438
feature444,23077.0,0.0358533754302987,0.04865003377088676,0.0,0.0,0.0,0.005732355,0.018122598,0.046130147999999996,0.13333497200000002,0.23394591080000107,0.471404521,0.09184420055950075,0.00680008607703895,0.4573159062645584,0.015459892309213186,0.006616238191295757
feature445,23077.0,0.9355147940629222,0.372641541375593,0.0,0.0,0.0,0.971218582,1.03160752,1.089614766,1.2580266314000004,1.5701701310800038,7.487645989,0.09184420055950075,0.00680008607703895,0.5096370364989735,0.023174291259576596,0.02431990373258527
feature446,23077.0,0.02791171256666804,0.04870733654958643,0.0,0.0,0.0,0.0,0.012435991,0.033880903,0.10989011000000001,0.2182011601600008,1.0,0.2521626856036152,0.00680008607703895,0.48702013253718535,0.03914984464629101,0.009447149566943832
feature447,23077.0,0.020264195904233586,0.03212961586326705,0.0,0.0,0.0,0.0,0.010883692,0.025701931,0.07183074360000008,0.14298189392,0.43394462899999997,0.2521626856036152,0.00680008607703895,0.48221766668505384,0.040449856716310295,0.007636551024047522
feature448,23077.0,0.754069660686182,0.4629299721297839,0.0,0.0,0.0,0.0,1.001869159,1.060306928,1.1810540014000002,1.344918073560001,5.086419753,0.2521626856036152,0.00680008607703895,0.5245253232826301,0.043309486397925756,0.05401224082676994
feature449,23077.0,0.029279455605494602,0.04681406277249469,0.0,0.0,0.0,0.0,0.011531205,0.037080746,0.12146095760000002,0.22840218416000097,0.442683128,0.25246395523993975,0.00680008607703895,0.4877469552329723,0.038965936148324,0.0067239480695925
feature450,23077.0,0.5895832339630809,1.1962279804950136,0.0,0.0,0.0,0.0,0.0,1.041780554,1.5,2.876764705840012,62.66666667,0.5010114052076609,0.00680008607703895,0.48687947039013113,0.016820582168157766,0.004400870969134128
feature451,23077.0,0.2757467335924521,0.5584496243046481,0.0,0.0,0.0,0.0,0.0,0.471404521,0.745355993,1.6611841648000072,22.19134317,0.5019582526361093,0.00680008607703895,0.4792026650893719,0.0016223161729701115,0.004100759566557908
feature452,23077.0,0.8596838867079731,0.07428212256471815,0.0,0.64403138884,0.7326981758,0.8214285709999999,0.870736086,0.910583942,0.9536877002000002,0.97826087,1.0,0.000688616311598881,0.00680008607703895,0.4685038674125684,0.014320649982368372,0.16514103508235176
feature453,23077.0,0.0994202416682844,0.11917978636926273,0.0,0.0077442278399999995,0.013201767000000001,0.025872287,0.041920032999999995,0.087823753,0.3446519988,0.39328420968000105,0.5,0.0007316548310738111,0.00680008607703895,0.4590281377089065,0.0019348987219798275,0.0582032706974675
feature454,23077.0,0.47357345827074515,0.4376469291005944,0.0,0.0,0.0,0.0,0.426508071,1.0,1.0,1.0,1.0,0.26933505487411236,0.00680008607703895,0.48837094609835263,0.011612123105457561,0.0024291301912030745
feature455,23077.0,53058.952940156865,75211.66899548876,0.0,0.0,0.0,6737.0,29333.0,69143.0,187961.80000000005,358851.24000000104,1444268.0,0.13961695717667313,0.00680008607703895,0.5530637368014886,0.09231642238076487,0.006354234941297124
feature456,23077.0,24.225225963705622,41.962799831319124,0.0,0.0,0.0,6.818538356,15.65884224,29.32321113,71.758636564,160.0513958680014,2710.908708,0.13961695717667313,0.00680008607703895,0.5027282976776226,0.032823370470033475,0.010137985615651126
feature457,23077.0,0.1476190913689841,0.17816062433016766,0.0,0.0,0.0,0.018093439,0.053333797999999995,0.362634601,0.47140452099999997,0.5235447797200004,7.2185067929999995,0.14202711426726922,0.00680008607703895,0.5007950192146331,0.03706036593458262,0.03921587313188796
feature458,23077.0,61.14330285565715,139.99926409085563,0.0,0.0,1.0,8.0,22.0,59.0,238.0,603.4400000000096,4253.0,0.046438562513449536,0.00680008607703895,0.49143188840821206,0.02471240858052748,0.002500192670694024
feature459,23077.0,8.617318769619777,22.440300172284186,0.0,0.0,0.372677996,1.3743685419999998,3.1841621960000004,7.762087348,31.21582146400003,89.72858130400218,711.8584636,0.046438562513449536,0.00680008607703895,0.4797174705244851,0.021136842887126694,0.0034468414274456613
feature460,23077.0,24.9343763282197,33.59981945877463,0.0,1.8856180830000002,3.944053189,8.801830618,15.07112766,26.96087701,79.174630948,175.27502126000098,623.9907628999999,0.0009038089089735313,0.00680008607703895,0.48490791558414253,0.022429591099425772,0.0036301737623208362
feature461,23077.0,0.27217047069306655,0.14804926596230722,0.0,0.0,0.0,0.186338998,0.29107082,0.372677996,0.47140452099999997,0.5,0.5,0.14280180761781794,0.00680008607703895,0.46781972670782124,0.0,0.014191658542248162
feature462,23077.0,0.0689738797445505,0.09413020418249335,0.0,0.0,0.004283655,0.020161421000000002,0.040773544,0.081271455,0.23182919540000002,0.40712403576000317,4.05707734,0.039423283839035934,0.00680008607703895,0.47824387228062737,0.01871794185600484,0.001447214303857773
feature463,23077.0,88.9449133435081,68.6408315597782,0.0,0.0,15.334444447999996,51.04177898,75.70329670000001,110.0,199.82250000000008,326.8100000000004,2276.75,0.03963847643641059,0.00680008607703895,0.5034058390128873,0.02772035567779707,0.0048464597275199115
feature464,23077.0,605.917532219676,1079.108554890207,0.0,0.0,10.4349839,126.1744824,316.0272931,694.584928,2107.3826976,4396.204402560017,64255.420379999996,0.03963847643641059,0.00680008607703895,0.5441911985711136,0.06810880639889427,0.0028097042611141413
feature465,23077.0,1.1065114151006639,0.8188018636097194,0.0,0.0,0.1507236304,0.672000646,0.972512748,1.353429554,2.4243999082000007,4.034983284160008,34.77733527,0.03963847643641059,0.00680008607703895,0.5127473420925627,0.04304802393031504,0.005848232038375936
feature466,23077.0,0.09710346216336646,0.13667190251707947,0.0,0.0,0.0014587386,0.022198500000000003,0.054958426,0.11985512,0.3267648580000001,0.6491803907600024,3.30267462,0.03963847643641059,0.00680008607703895,0.5094095630598426,0.02676498543860495,0.0017745308649319072
feature467,23077.0,47.923343588854706,92.9691956400738,0.0,0.0,0.0,7.0,19.0,50.0,188.0,446.2400000000016,2758.0,0.052162685603615234,0.00680008607703895,0.5785428100643206,0.11886869876272288,0.01004261493446922
feature468,23077.0,458.89970158068166,909.8562747898898,0.0,0.0,0.0,68.63530837,204.3890625,512.1246593000001,1682.5113184000004,3788.3289452000026,30603.49812,0.052291801162040026,0.00680008607703895,0.564389693041024,0.10159824895516056,0.008063241797355512
feature469,23077.0,1.1588291582617685,1.1391761047554154,0.0,0.0,0.0,0.59342552,0.9461738000000001,1.40030519,2.7897573662000026,5.333005997760025,31.83909721,0.052291801162040026,0.00680008607703895,0.5155029475059754,0.0544045648339353,0.003920712862725077
feature470,23077.0,0.7301592701686993,0.8534490665776777,0.0,0.0,0.0,0.279058415,0.494049002,0.866356426,2.1742715582,4.240588605840028,18.7552862,0.052291801162040026,0.00680008607703895,0.5049982623177459,0.036274449298546285,0.0023630489948706615
feature471,23077.0,4.566364778784071,3.7195613460353756,0.0,0.0,0.0,2.0,4.0,6.0,10.200000000000728,18.0,60.0,0.08715300193673338,0.00680008607703895,0.5706503373688706,0.10206759611276206,0.013581647078666988
feature472,23077.0,0.0318760808857737,0.05466833486652653,0.0,0.0,0.0,0.003081664,0.01343785,0.036741214,0.12762063300000004,0.2671531955600016,1.0,0.17934151065203358,0.00680008607703895,0.5396382161931597,0.07014110271185847,0.006040996059144717
feature473,23077.0,291.70475529820766,614.0959768044169,0.0,0.0,0.0,20.86996779,108.8219749,307.4723565,1155.8183014000006,2797.013212960019,14275.5977,0.17985797288573274,0.00680008607703895,0.5525258745347901,0.08592790502879233,0.007321565443465844
feature474,23077.0,0.553302012109937,0.6604769926119535,0.0,0.0,0.0,0.152156735,0.40533096799999996,0.7339178340000001,1.6549120996000006,3.0347315210400017,23.16590642,0.17985797288573274,0.00680008607703895,0.5252980866925945,0.07381109855562107,0.005256956785108426
feature475,23077.0,0.034297951088313045,0.06041393206476037,0.0,0.0,0.0,0.002046797,0.013321369,0.039599585,0.140017352,0.30012009976000087,1.0,0.17985797288573274,0.00680008607703895,0.5400611219947609,0.06973918745650098,0.009377517485765603
feature476,23077.0,23.200762664124454,61.863406583599264,0.0,0.0,0.0,1.0,5.0,18.0,108.0,291.2400000000016,2740.0,0.16832364966645147,0.00680008607703895,0.5748641121554197,0.10651748268553013,0.01583019906641196
feature477,23077.0,1929.8301338995536,5934.6405504605,0.0,0.0,0.0,39.0,302.0,1408.0,8928.200000000004,25306.800000000072,185945.0,0.16875403486120077,0.00680008607703895,0.5738560015758383,0.111838813722829,0.014198201827729053
feature478,23077.0,2.48841394450827,5.558051780714675,0.0,0.0,0.0,0.372677996,0.957427108,2.449489743,10.085191700000008,24.230971371200017,349.9026849,0.1683666881859264,0.00680008607703895,0.5726859925333369,0.1069960962681431,0.015816192320872405
feature479,23077.0,0.020607405989079904,0.0392007723212184,0.0,0.0,0.0,0.002386635,0.008174387,0.021164021,0.08519548660000004,0.19252635184000066,0.8255498640000001,0.16832364966645147,0.00680008607703895,0.5627249133389005,0.0882909162273307,0.013808325584805868
feature480,23077.0,250.67865817771997,609.180782371013,0.0,0.0,0.0,12.10716042,67.66009820000001,244.537943,1055.9273068000005,2635.637392360011,21002.51605,0.16875403486120077,0.00680008607703895,0.5694601114993058,0.10532393437477755,0.012198012792872468
feature481,23077.0,42.396222386783485,75.88316682024342,0.0,0.0,0.0,8.385254916000001,23.10603577,47.11734177,146.30497726000004,346.30128357600023,2282.155568,0.16875403486120077,0.00680008607703895,0.5455880256670871,0.077604671006412,0.010391708649461701
feature482,23077.0,1.0688903965593037,1.3831224165651728,0.0,0.0,0.0,0.336554284,0.8273142109999999,1.339968153,3.0017386004,6.448435871720045,58.32245905,0.16875403486120077,0.00680008607703895,0.5339215965777218,0.07722713245653656,0.011721180704480595
feature483,23077.0,0.02256460532473897,0.036149122191733475,0.0,0.0,0.0,0.001958135,0.009583477,0.027451567000000003,0.08949948439999998,0.18277609956000018,0.451304059,0.16875403486120077,0.00680008607703895,0.5483340278600802,0.07981896427583801,0.013737099064316013
feature484,23077.0,0.022720291449495195,0.09382738896546303,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,1.0,0.8289649236066279,0.00680008607703895,0.5051300403480898,0.014694365449233165,0.0020864928454082743
feature485,23077.0,0.02173182697967675,0.02044955747232161,0.0,0.0,0.0,0.008087811,0.016666667,0.029490617,0.058823529000000006,0.0940615894000001,0.40769230799999995,0.0698515171078115,0.00680008607703895,0.5630897082787406,0.08964046453007296,0.006983404838965608
feature486,23077.0,0.014367428604454587,0.014443132066864492,0.0,0.0,0.0,0.006596701,0.011434047,0.01826926,0.035729586800000004,0.06354775732000006,0.372677996,0.0698515171078115,0.00680008607703895,0.5135835595779245,0.05102046277873695,0.0031233899016713464
feature487,23077.0,36.82701760157584,68.98715352027907,0.0,0.0,0.0,0.0,18.83794191,44.41385571,131.65088152000007,321.9958350920004,2282.155568,0.3026468689477082,0.00680008607703895,0.5434499209805151,0.08486057307286121,0.008780842744563578
feature488,23077.0,0.8973460456933732,1.2353365496293605,0.0,0.0,0.0,0.0,0.6878329559999999,1.2427021040000001,2.699938455200001,5.491831874000035,28.65285964,0.3026468689477082,0.00680008607703895,0.5360425338010602,0.08798963908093804,0.0096594270160656
feature489,23077.0,0.5370003269054472,0.8733807570291812,0.0,0.0,0.0,0.0,0.32087058,0.686868348,1.8720423854,3.9138552098400012,25.22066934,0.3026899074671831,0.00680008607703895,0.5357474919210063,0.08560885964897913,0.009149068247941325
feature490,23077.0,0.05165783907717618,0.14999072794432164,0.0,0.0,0.0,0.0,0.0,0.018518519,0.3496747968000003,0.8271643863200002,1.0,0.6827630729502905,0.00680008607703895,0.5310852877024709,0.06634589179691999,0.002016107284191887
feature491,23077.0,4.129046236512545,5.792190920456642,0.0,0.0,0.0,0.0,2.0,6.0,16.0,25.0,161.0,0.3365181837744782,0.00680008607703895,0.534195210987759,0.05773323218547988,0.003805997007327766
feature492,23077.0,0.07450366189968215,0.10920256305364318,0.0,0.0,0.0,0.0,0.031420765,0.108433735,0.28571428600000004,0.5,1.0,0.3365181837744782,0.00680008607703895,0.5278225776354376,0.054000920088644544,0.002337990868587496
feature493,23077.0,28.22173592754691,28.902309424810195,0.0,1.0,4.0,11.0,21.0,37.0,75.0,129.0,1302.0,0.0070152786744136,0.00680008607703895,0.5747724582915298,0.11623519533860593,0.00759369627269743
feature494,23077.0,2.092307985763699,2.1315356343093352,0.0,0.372677996,0.471404521,1.0671873729999999,1.6072751269999999,2.544056254,4.921607687,9.05366374168003,99.15812288,0.008349472778136432,0.00680008607703895,0.5498810475028988,0.08219448241736815,0.0008208907021851014
feature495,23077.0,0.028118677334315677,0.027179766824700868,0.0,0.0024452141199999998,0.006062703000000001,0.013519928999999998,0.021916747,0.034461732,0.06774212560000001,0.12064481516000007,0.475478966,0.0070152786744136,0.00680008607703895,0.46450994720686467,0.011377804527222035,0.015585118630539038
feature496,23077.0,157.57533474888416,369.8863744214796,0.0,0.0,0.0,0.0,0.0,119.0,860.0,1567.9600000000064,11350.0,0.6132128254788035,0.00680008607703895,0.5258678808050101,0.058784671039181335,0.0017373137174290093
feature497,23077.0,0.1717314514609781,0.3598392333044865,0.0,0.0,0.0,0.0,0.0,0.139562624,0.9557483418,1.0,7.0,0.6132128254788035,0.00680008607703895,0.5282943915918388,0.0592691284772533,0.003809892311833753
feature498,23077.0,3684.493218355939,8765.483484988892,0.0,0.0,0.0,78.0,1030.0,3584.0,15542.400000000012,39319.48000000024,285533.0,0.20968366688185927,0.00680008607703895,0.5549066721719063,0.08736259885172792,0.008607630553179032
feature499,23077.0,4.914302035158081,8.770628927150877,0.0,0.0,0.0,0.5,2.339278141,5.587684871,18.748036914,40.61072194480015,246.7276952,0.20946847428448462,0.00680008607703895,0.5499110678071105,0.08251279959089375,0.009023584539183683
feature500,23077.0,63.741296830942304,73.52618012016444,0.0,0.0,0.0,21.125,52.225,84.35748792,174.15064934000014,318.77571429600016,1803.0,0.20968366688185927,0.00680008607703895,0.5287423658948953,0.060568576187399525,0.005556564472968834
feature501,23077.0,40.07378705760056,63.15211488764308,0.0,0.0,0.0,8.095236399,24.95398543,49.17279309,131.38510966000004,283.68520803200244,3322.320823,0.20968366688185927,0.00680008607703895,0.5234400774520207,0.056163565327112974,0.005800893935449966
